node,split,raw_target_tokens,raw_neighbor_tokens,trimmed_neighbor_raw_tokens,node_summary_tokens,metapath_summary_tokens,final_prompt_tokens,num_neighbors_full,num_neighbors_trimmed,num_metapaths,K,M,B_node,B_meta,target_truncated
17552,test,27,887160,2674,941,324,561,9116,48,12,2,4,10,10,False
17554,test,58,1142819,3725,990,479,745,12826,48,12,2,4,10,10,False
17558,test,27,1702715,1779,877,369,608,18384,48,12,2,4,10,10,False
17559,test,53,729449,7073,1591,587,849,7578,48,12,2,4,10,10,False
17570,test,31,1271354,2097,848,377,615,13568,48,12,2,4,10,10,False
17586,test,37,1290639,3511,1110,443,687,14421,48,12,2,4,10,10,False
17595,test,173,1631581,14131,1774,515,898,17905,48,12,2,4,10,10,False
17598,test,40,2525344,3423,1090,566,811,28292,48,12,2,4,10,10,False
17604,test,28,1179936,1839,819,395,634,13057,48,12,2,4,10,10,False
17605,test,27,1337463,1883,842,440,670,14808,48,12,2,4,10,10,False
17606,test,34,1451809,2264,846,375,617,14845,48,12,2,4,10,10,False
17619,test,31,2192927,2525,892,412,652,25369,48,12,2,4,10,10,False
17620,test,110,1522003,9517,1561,533,851,16834,48,12,2,4,10,10,False
17624,test,39,1333533,2777,989,370,618,13977,48,12,2,4,10,10,False
17631,test,45,1717570,3217,964,470,726,19961,48,12,2,4,10,10,False
17636,test,26,1526577,3488,971,356,589,16850,48,12,2,4,10,10,False
17645,test,44,2250518,4595,1200,417,670,25506,48,12,2,4,10,10,False
17650,test,34,1391493,2558,918,432,673,14760,48,12,2,4,10,10,False
17651,test,33,1835304,2357,927,403,645,21682,48,12,2,4,10,10,False
17664,test,53,1178488,4126,1134,399,659,12366,48,12,2,4,10,10,False
17667,test,51,1261762,5176,1288,300,560,14386,48,12,2,4,10,10,False
17678,test,32,2033996,2047,1007,450,688,23164,48,12,2,4,10,10,False
17679,test,57,2525663,7247,1270,391,655,29647,48,12,2,4,10,10,False
17680,test,30,1955633,1865,1038,365,608,21929,48,12,2,4,10,10,False
17681,test,330,1544042,12838,1701,487,1027,16558,48,12,2,4,10,10,False
17682,test,136,1378139,13947,1788,558,902,15272,48,12,2,4,10,10,False
17683,test,123,2635516,11955,1691,612,945,29786,48,12,2,4,10,10,False
17689,test,45,1842351,3123,1004,404,656,20302,48,12,2,4,10,10,False
17691,test,138,1496998,7142,1422,475,822,16846,48,12,2,4,10,10,False
17699,test,32,1830529,3093,951,356,595,20060,48,12,2,4,10,10,False
17702,test,134,2393984,10323,1695,506,848,25218,48,12,2,4,10,10,False
17703,test,129,2805376,15822,1982,576,916,31331,48,12,2,4,10,10,False
17709,test,30,2059202,1958,898,258,498,23334,48,12,2,4,10,10,False
17722,test,137,2400021,9786,1807,586,932,25258,48,12,2,4,10,10,False
17726,test,45,1744120,4228,1285,498,751,18825,48,12,2,4,10,10,False
17730,test,39,2446307,2178,1021,439,688,27935,48,12,2,4,10,10,False
17732,test,298,1956690,15557,1901,550,1058,21133,48,12,2,4,10,10,False
17733,test,28,2228970,1812,805,406,644,24925,48,12,2,4,10,10,False
17735,test,49,2088049,3665,1194,551,809,22698,48,12,2,4,10,10,False
17748,test,284,2393011,15658,1677,473,967,27587,48,12,2,4,10,10,False
17763,test,30,841513,2130,837,405,643,9672,48,12,2,4,10,10,False
17776,test,65,795681,5628,1574,532,805,7617,48,12,2,4,10,10,False
17785,test,41,901996,3399,1039,367,616,9484,48,12,2,4,10,10,False
17786,test,160,1395218,11584,1538,516,884,15420,48,12,2,4,10,10,False
17787,test,35,845737,4754,1130,381,625,8828,48,12,2,4,10,10,False
17789,test,52,680609,6402,1449,490,751,6815,48,12,2,4,10,10,False
17800,test,70,342788,7232,1315,405,683,3472,48,12,2,4,10,10,False
17801,test,49,1258564,4122,1050,500,759,14126,48,12,2,4,10,10,False
17806,test,372,507675,19199,1958,496,1081,4151,48,12,2,4,10,10,False
17812,test,190,407984,17090,2032,507,907,2683,48,12,2,4,10,10,False
17815,test,37,714514,4133,1066,345,590,6729,48,12,2,4,10,10,False
17816,test,33,617108,6333,1372,498,740,5774,48,12,2,4,10,10,False
17827,test,86,516316,5191,1119,385,679,5135,48,12,2,4,10,10,False
17834,test,42,1270171,3022,952,346,598,14794,48,12,2,4,10,10,False
17842,test,30,966990,2991,1143,411,647,10373,48,12,2,4,10,10,False
17845,test,29,1581030,2418,875,427,668,17852,48,12,2,4,10,10,False
17849,test,52,1095692,2574,966,411,669,12353,48,12,2,4,10,10,False
17855,test,27,166605,4479,1035,470,704,1662,48,12,2,4,10,10,False
17856,test,43,2462041,2455,944,325,576,29415,48,12,2,4,10,10,False
17860,test,42,1446614,4703,1148,412,663,16399,48,12,2,4,10,10,False
17863,test,48,1761503,5671,1323,465,721,21525,48,12,2,4,10,10,False
17871,test,81,1353121,5189,1103,499,789,15660,48,12,2,4,10,10,False
17872,test,33,1364545,5326,1312,482,724,15599,48,12,2,4,10,10,False
17873,test,47,1832361,6318,1330,332,587,21381,48,12,2,4,10,10,False
17879,test,27,1658496,6243,1302,559,795,19893,48,12,2,4,10,10,False
17881,test,34,1812205,2778,1029,417,657,21356,48,12,2,4,10,10,False
17882,test,22,1584737,2616,1076,440,668,17108,48,12,2,4,10,10,False
17888,test,31,2203487,3481,1126,396,638,24831,48,12,2,4,10,10,False
17897,test,67,1756268,6333,1344,568,844,20073,48,12,2,4,10,10,False
17905,test,3,1968391,740,434,259,472,23511,48,12,2,4,10,10,False
17906,test,77,1788151,4008,1118,277,563,21040,48,12,2,4,10,10,False
17916,test,27,1380297,3119,983,278,515,15594,48,12,2,4,10,10,False
17920,test,32,1520482,2605,917,494,735,17151,48,12,2,4,10,10,False
17925,test,3,2005479,464,328,208,422,22648,48,12,2,4,10,10,False
17930,test,46,2447176,2673,911,350,606,29131,48,12,2,4,10,10,False
17932,test,93,1302773,4960,1186,439,741,14193,48,12,2,4,10,10,False
17933,test,338,2391096,16650,1724,553,1097,26995,48,12,2,4,10,10,False
17940,test,69,530148,8255,1414,470,747,5862,48,12,2,4,10,10,False
17953,test,29,1373439,2442,995,426,664,14663,48,12,2,4,10,10,False
17957,test,45,1201828,3323,1179,468,720,11918,48,12,2,4,10,10,False
17960,test,211,621371,11131,1700,533,954,6379,48,12,2,4,10,10,False
17962,test,41,1129673,5426,1218,443,692,12956,48,12,2,4,10,10,False
17965,test,42,1249595,4446,1239,405,656,14057,48,12,2,4,10,10,False
17969,test,77,1475873,6700,1373,477,763,14579,48,12,2,4,10,10,False
17970,test,67,1251704,8971,1516,518,797,13651,48,12,2,4,10,10,False
17974,test,116,1515103,8144,1300,446,772,17393,48,12,2,4,10,10,False
17977,test,79,1034412,7273,1436,534,819,11409,48,12,2,4,10,10,False
17989,test,29,1417580,2815,947,463,700,16323,48,12,2,4,10,10,False
17992,test,86,1361107,8564,1493,408,701,14814,48,12,2,4,10,10,False
17993,test,377,1450561,14346,1776,539,1123,15745,48,12,2,4,10,10,False
17997,test,58,1494998,3008,1021,461,727,17416,48,12,2,4,10,10,False
18000,test,36,1249996,2936,867,477,723,14338,48,12,2,4,10,10,False
18012,test,32,803591,5058,1227,467,708,7865,48,12,2,4,10,10,False
18013,test,54,1402857,3415,1203,451,711,15162,48,12,2,4,10,10,False
18014,test,24,1007914,3204,1284,422,655,10858,48,12,2,4,10,10,False
18019,test,29,1066713,4599,1141,425,665,11545,48,12,2,4,10,10,False
18041,test,80,1709166,7579,1473,463,750,17381,48,12,2,4,10,10,False
18048,test,60,2266205,6957,1428,514,779,25024,48,12,2,4,10,10,False
18054,test,178,2034741,6912,1460,544,929,21207,48,12,2,4,10,10,False
18059,test,79,1770222,15226,1966,576,865,17953,48,12,2,4,10,10,False
18065,test,268,2156531,14417,1888,614,1085,22588,48,12,2,4,10,10,False
18075,test,70,2184449,6708,1542,383,662,23683,48,12,2,4,10,10,False
18099,test,110,1889458,11125,1637,412,728,19792,48,12,2,4,10,10,False
18102,test,30,2146064,2636,1024,421,661,23269,48,12,2,4,10,10,False
18107,test,30,2948431,4499,1426,465,705,33239,48,12,2,4,10,10,False
18108,test,152,2341577,8368,1641,500,859,24624,48,12,2,4,10,10,False
18112,test,89,2111520,4408,1202,416,715,22059,48,12,2,4,10,10,False
18126,test,52,1698445,6736,1476,560,820,18053,48,12,2,4,10,10,False
18129,test,126,1661702,9995,1641,518,854,16862,48,12,2,4,10,10,False
18130,test,59,3002642,5415,1427,396,663,33593,48,12,2,4,10,10,False
18131,test,23,1735205,2455,1017,459,691,17820,48,12,2,4,10,10,False
18155,test,36,2297729,2454,908,429,674,24287,48,12,2,4,10,10,False
18156,test,168,1910665,14238,1764,528,905,19800,48,12,2,4,10,10,False
18164,test,31,2566633,4142,1231,379,617,27652,48,12,2,4,10,10,False
18165,test,239,2211581,15623,1898,478,926,23049,48,12,2,4,10,10,False
18167,test,65,2041035,5665,1565,540,809,21329,48,12,2,4,10,10,False
18171,test,48,2013842,5829,1387,564,821,20955,48,12,2,4,10,10,False
18175,test,55,2006247,7127,1528,528,793,21161,48,12,2,4,10,10,False
18183,test,239,1865381,11895,1685,559,1008,18851,48,12,2,4,10,10,False
18187,test,583,2017632,20668,1958,573,1368,20734,48,12,2,4,10,10,False
18190,test,241,1602724,18778,2238,618,1069,15360,48,12,2,4,10,10,False
18196,test,30,1572556,4116,1139,523,760,16706,48,12,2,4,10,10,False
18197,test,59,1497907,3803,1224,542,809,15238,48,12,2,4,10,10,False
18199,test,89,1826517,5171,1334,507,805,19709,48,12,2,4,10,10,False
18200,test,28,2173949,2306,906,290,526,23072,48,12,2,4,10,10,False
18201,test,319,1318578,16044,1872,488,1017,14346,48,12,2,4,10,10,False
18204,test,195,1566113,12151,1524,579,985,16409,48,12,2,4,10,10,False
18216,test,39,2264620,5806,1205,513,760,25064,48,12,2,4,10,10,False
18219,test,81,1684936,6505,1336,453,739,17946,48,12,2,4,10,10,False
18227,test,68,2254487,6275,1245,466,740,25305,48,12,2,4,10,10,False
18230,test,26,1843757,2153,990,527,760,20490,48,12,2,4,10,10,False
18243,test,41,1402082,8004,1398,445,696,14302,48,12,2,4,10,10,False
18247,test,32,2466998,2038,937,383,623,26683,48,12,2,4,10,10,False
18252,test,107,1943900,13940,1691,499,814,21664,48,12,2,4,10,10,False
18267,test,29,2095126,5093,1023,439,678,22999,48,12,2,4,10,10,False
18270,test,61,2154637,8375,1383,590,862,24264,48,12,2,4,10,10,False
18272,test,110,1982178,6928,1345,559,881,22310,48,12,2,4,10,10,False
18273,test,25,2128830,2031,805,339,574,23379,48,12,2,4,10,10,False
18276,test,24,1645893,4056,982,461,695,17255,48,12,2,4,10,10,False
18281,test,22,2208485,2234,1033,452,684,24833,48,12,2,4,10,10,False
18283,test,44,2345814,6314,1415,498,752,23953,48,12,2,4,10,10,False
18285,test,86,1893787,6209,1281,468,761,20461,48,12,2,4,10,10,False
18286,test,38,1385688,5858,1170,467,711,14699,48,12,2,4,10,10,False
18291,test,32,2370206,3218,937,383,621,26989,48,12,2,4,10,10,False
18295,test,30,2109232,2120,822,415,655,23085,48,12,2,4,10,10,False
18305,test,729,2080729,21265,2203,635,1576,20430,48,12,2,4,10,10,False
18309,test,27,499880,2423,910,371,608,5031,48,12,2,4,10,10,False
18326,test,64,1802339,5487,1168,530,804,20239,48,12,2,4,10,10,False
18328,test,44,1519089,4309,1115,461,716,16352,48,12,2,4,10,10,False
18332,test,44,1163320,6598,1401,523,775,11502,48,12,2,4,10,10,False
18334,test,46,1049155,4692,1149,532,785,10425,48,12,2,4,10,10,False
18340,test,28,1582971,2951,976,523,759,16822,48,12,2,4,10,10,False
18342,test,239,1836109,8754,1725,607,1055,20139,48,12,2,4,10,10,False
18355,test,73,1803841,6917,1427,376,658,19554,48,12,2,4,10,10,False
18357,test,61,1559135,6187,1343,414,685,16900,48,12,2,4,10,10,False
18360,test,41,1590886,3666,1125,426,676,17453,48,12,2,4,10,10,False
18362,test,24,1464834,2534,919,404,638,14344,48,12,2,4,10,10,False
18364,test,238,1185640,13533,2226,595,1043,12071,48,12,2,4,10,10,False
18370,test,46,1771078,4802,1355,465,721,18740,48,12,2,4,10,10,False
18374,test,35,1482423,3979,1106,474,717,15397,48,12,2,4,10,10,False
18380,test,37,1358964,3536,994,324,569,14916,48,12,2,4,10,10,False
18382,test,84,1571880,5975,1375,562,856,16832,48,12,2,4,10,10,False
18383,test,78,1786692,5675,1328,471,757,19048,48,12,2,4,10,10,False
18386,test,80,1476456,8543,1342,518,808,15308,48,12,2,4,10,10,False
18395,test,30,1795054,17361,1366,463,702,19119,48,12,2,4,10,10,False
18404,test,25,1275502,1702,823,296,531,13655,48,12,2,4,10,10,False
18407,test,31,1037520,2234,860,310,546,11205,48,12,2,4,10,10,False
18422,test,55,1061253,4267,1280,565,829,11786,48,12,2,4,10,10,False
18432,test,88,1451943,6565,1338,474,772,16699,48,12,2,4,10,10,False
18445,test,236,1426747,14103,1815,537,986,15861,48,12,2,4,10,10,False
18446,test,45,1115079,6828,1350,488,743,12118,48,12,2,4,10,10,False
18453,test,69,2006661,6167,1332,434,707,22173,48,12,2,4,10,10,False
18456,test,28,1411756,1693,880,368,605,13592,48,12,2,4,10,10,False
18458,test,37,1296249,1571,855,357,604,13704,48,12,2,4,10,10,False
18460,test,34,1126386,2429,921,363,607,12362,48,12,2,4,10,10,False
18476,test,23,1560755,2119,838,502,733,16244,48,12,2,4,10,10,False
18479,test,267,1401724,17914,2096,628,1105,14432,48,12,2,4,10,10,False
18486,test,30,1013988,3142,1028,408,648,11192,48,12,2,4,10,10,False
18488,test,90,1513750,6371,1253,401,702,15877,48,12,2,4,10,10,False
18489,test,25,1435664,2235,905,401,635,15789,48,12,2,4,10,10,False
18490,test,67,1275559,5600,1491,466,737,14224,48,12,2,4,10,10,False
18492,test,34,1107967,3760,1114,586,830,11710,48,12,2,4,10,10,False
18496,test,71,1484726,7029,1391,494,773,16576,48,12,2,4,10,10,False
18506,test,203,1107879,10251,1955,563,975,10829,48,12,2,4,10,10,False
18517,test,360,990441,14226,1817,605,1173,10882,48,12,2,4,10,10,False
18521,test,26,1314798,2396,946,417,651,15220,48,12,2,4,10,10,False
18522,test,30,1571832,3135,1138,368,605,16695,48,12,2,4,10,10,False
18527,test,57,993949,6882,1150,547,808,10904,48,12,2,4,10,10,False
18531,test,130,1536713,11742,1702,552,892,17223,48,12,2,4,10,10,False
18534,test,487,675803,18444,2114,568,1265,4635,48,12,2,4,10,10,False
18545,test,25,854792,1961,908,390,619,9200,48,12,2,4,10,10,False
18560,test,57,957487,3868,1163,532,797,11283,48,12,2,4,10,10,False
18561,test,27,659928,1977,933,418,654,6857,48,12,2,4,10,10,False
18564,test,137,875710,9902,1564,463,807,9812,48,12,2,4,10,10,False
18569,test,284,1211024,17804,2144,618,1112,13126,48,12,2,4,10,10,False
18574,test,25,1554131,2475,927,438,671,17694,48,12,2,4,10,10,False
18575,test,41,1097571,2376,957,451,698,12263,48,12,2,4,10,10,False
18576,test,127,754571,5099,1237,459,793,8211,48,12,2,4,10,10,False
18582,test,22,718878,1765,805,294,524,7997,48,12,2,4,10,10,False
18592,test,16,1666486,1442,735,465,688,18329,48,12,2,4,10,10,False
18593,test,195,861287,7753,1575,520,924,9437,48,12,2,4,10,10,False
18599,test,26,1822591,2392,1020,372,608,20164,48,12,2,4,10,10,False
18600,test,29,1835922,2519,772,446,683,20994,48,12,2,4,10,10,False
18629,test,54,1983849,3603,1122,450,710,22992,48,12,2,4,10,10,False
18637,test,29,1640377,2507,1011,393,630,18782,48,12,2,4,10,10,False
18639,test,40,1009125,3787,974,419,666,10994,48,12,2,4,10,10,False
18640,test,27,1234775,2305,900,524,763,14321,48,12,2,4,10,10,False
18652,test,563,1573895,30625,2107,577,1345,8656,48,12,2,4,10,10,False
18665,test,140,894198,9107,1310,392,741,10119,48,12,2,4,10,10,False
18671,test,273,745957,19211,1693,531,1009,7117,48,12,2,4,10,10,False
18672,test,36,495870,3280,1046,468,714,4899,48,12,2,4,10,10,False
18674,test,46,859866,9296,1528,559,812,9479,48,12,2,4,10,10,False
18677,test,37,921276,3068,902,306,557,9980,48,12,2,4,10,10,False
18681,test,49,1378227,3088,1111,394,653,14574,48,12,2,4,10,10,False
18685,test,32,734356,3492,1096,479,714,6725,48,12,2,4,10,10,False
18686,test,65,1158805,3345,1041,505,778,12712,48,12,2,4,10,10,False
18693,test,35,1080250,3278,1026,413,654,11230,48,12,2,4,10,10,False
18697,test,113,1281814,12508,1557,563,885,13103,48,12,2,4,10,10,False
18700,test,37,1284118,3148,1041,336,584,13626,48,12,2,4,10,10,False
18706,test,124,578480,8132,1377,342,677,5669,48,12,2,4,10,10,False
18707,test,45,733600,2484,980,487,741,7000,48,12,2,4,10,10,False
18709,test,129,561146,9492,1561,579,917,5724,48,12,2,4,10,10,False
18710,test,34,1016917,2596,912,386,626,11743,48,12,2,4,10,10,False
18724,test,167,320073,8097,1319,362,739,3326,44,12,2,4,10,10,False
18725,test,314,1247352,15897,1806,514,1038,7375,48,12,2,4,10,10,False
18731,test,177,1456398,7518,1394,494,877,15786,48,12,2,4,10,10,False
18735,test,168,1584633,9594,1576,574,945,17520,48,12,2,4,10,10,False
18736,test,25,660965,2445,1113,408,643,7463,48,12,2,4,10,10,False
18738,test,67,1475002,5058,1366,576,852,15780,48,12,2,4,10,10,False
18740,test,23,1006663,2590,1003,393,623,10636,48,12,2,4,10,10,False
18748,test,31,968106,2580,897,350,585,9816,48,12,2,4,10,10,False
18750,test,181,971131,11503,1647,496,883,9827,48,12,2,4,10,10,False
18755,test,112,1349680,7453,1559,624,945,14944,48,12,2,4,10,10,False
18763,test,41,651831,7737,1334,496,747,6655,48,12,2,4,10,10,False
18764,test,50,1122430,8069,1436,422,678,11979,48,12,2,4,10,10,False
18767,test,853,1310377,21503,2148,516,1575,12909,48,12,2,4,10,10,False
18772,test,32,398249,5379,1240,476,719,3425,48,12,2,4,10,10,False
18777,test,298,589850,30328,2347,624,1132,4299,48,12,2,4,10,10,False
18785,test,38,869675,9205,1424,440,687,8384,48,12,2,4,10,10,False
18791,test,107,1549830,9729,1305,399,717,16865,48,12,2,4,10,10,False
18797,test,31,534301,6833,1249,421,660,4606,48,12,2,4,10,10,False
18801,test,161,531941,8360,1462,535,905,5470,48,12,2,4,10,10,False
18805,test,88,226417,6659,1414,568,865,2652,48,12,2,4,10,10,False
18817,test,30,2243222,3174,1033,485,725,25775,48,12,2,4,10,10,False
18822,test,41,1936116,2411,974,409,659,22039,48,12,2,4,10,10,False
18823,test,27,2427608,2505,785,340,574,27806,48,12,2,4,10,10,False
18838,test,216,2847472,11099,1833,523,945,34141,48,12,2,4,10,10,False
18841,test,27,2011806,1608,841,395,633,23643,48,12,2,4,10,10,False
18846,test,33,1972534,3037,1107,446,689,22510,48,12,2,4,10,10,False
18853,test,32,2245816,2420,879,470,707,26741,48,12,2,4,10,10,False
18856,test,28,2473782,2827,1061,592,829,29120,48,12,2,4,10,10,False
18862,test,27,1837633,1793,791,355,593,21562,48,12,2,4,10,10,False
18871,test,36,2343793,2715,1158,449,692,27088,48,12,2,4,10,10,False
18883,test,81,2357693,3643,1111,512,805,26133,48,12,2,4,10,10,False
18890,test,45,1590064,4142,1192,398,653,18121,48,12,2,4,10,10,False
18897,test,71,2557740,5909,1337,500,776,29363,48,12,2,4,10,10,False
18905,test,25,1894185,2177,938,448,677,21528,48,12,2,4,10,10,False
18917,test,124,2035178,9830,1586,509,840,22504,48,12,2,4,10,10,False
18918,test,66,1824248,5211,1305,501,777,18672,48,12,2,4,10,10,False
18932,test,69,1956160,6337,1375,458,737,20917,48,12,2,4,10,10,False
18936,test,207,2829736,18313,2012,600,1018,28921,48,12,2,4,10,10,False
18941,test,33,1843049,3239,1068,486,726,17920,48,12,2,4,10,10,False
18945,test,36,2043924,4393,1095,519,762,21829,48,12,2,4,10,10,False
18946,test,54,2367990,3064,985,295,551,25982,48,12,2,4,10,10,False
18951,test,46,2076563,3975,1096,541,795,22824,48,12,2,4,10,10,False
18963,test,33,1867560,2057,813,412,656,19778,48,12,2,4,10,10,False
18968,test,227,2216698,14018,1881,596,1031,24448,48,12,2,4,10,10,False
18975,test,110,2817206,11478,1627,552,870,31084,48,12,2,4,10,10,False
18976,test,39,2081240,4493,1093,443,690,23255,48,12,2,4,10,10,False
18993,test,93,2000255,5046,1300,521,824,21043,48,12,2,4,10,10,False
18996,test,40,2476303,3000,1006,363,607,26735,48,12,2,4,10,10,False
19002,test,43,1649900,9119,1602,499,752,16616,48,12,2,4,10,10,False
19007,test,91,2857102,10807,1607,556,854,31894,48,12,2,4,10,10,False
19022,test,185,2564982,10026,1786,529,924,26672,48,12,2,4,10,10,False
19023,test,53,2651016,4196,1241,449,710,28875,48,12,2,4,10,10,False
19027,test,75,2213472,5980,1265,453,733,23208,48,12,2,4,10,10,False
19041,test,31,956150,2285,865,423,663,11097,48,12,2,4,10,10,False
19047,test,48,1106787,3401,1076,461,719,12656,48,12,2,4,10,10,False
19068,test,29,1457444,3090,982,428,663,16503,48,12,2,4,10,10,False
19069,test,254,918125,15740,1849,485,949,9537,48,12,2,4,10,10,False
19071,test,54,1688796,4801,1276,563,823,18921,48,12,2,4,10,10,False
19072,test,67,2201728,3785,1197,520,797,25749,48,12,2,4,10,10,False
19077,test,52,1200936,2664,934,355,613,12372,48,12,2,4,10,10,False
19083,test,208,1354446,20346,1771,516,932,13906,48,12,2,4,10,10,False
19088,test,68,942766,5416,1370,498,774,9698,48,12,2,4,10,10,False
19092,test,44,650530,7597,1365,438,688,7111,48,12,2,4,10,10,False
19095,test,89,585102,6961,1362,510,808,6072,48,12,2,4,10,10,False
19099,test,28,467157,3415,991,419,654,4663,48,12,2,4,10,10,False
19107,test,144,1684623,9018,1569,529,882,18559,48,12,2,4,10,10,False
19108,test,30,956580,2964,1013,451,688,9867,48,12,2,4,10,10,False
19117,test,28,1608403,1823,783,308,544,18800,48,12,2,4,10,10,False
19118,test,31,853619,2372,957,437,676,8693,48,12,2,4,10,10,False
19129,test,31,1029471,2195,968,544,785,11511,48,12,2,4,10,10,False
19137,test,22,1137540,1731,774,376,606,12066,48,12,2,4,10,10,False
19141,test,95,1619989,5063,1228,428,733,18921,48,12,2,4,10,10,False
